name,squares,circles,up,right,down,left
img_01960.png,0,0,5,5,0,0
img_01961.png,5,0,5,0,0,0
img_01962.png,5,0,5,0,0,0
img_01963.png,6,0,0,0,4,0
img_01964.png,7,3,0,0,0,0
img_01965.png,0,5,5,0,0,0
img_01966.png,8,0,0,2,0,0
img_01967.png,0,0,0,6,0,4
img_01968.png,5,0,0,0,0,5
img_01969.png,0,0,2,0,8,0
img_01970.png,6,0,4,0,0,0
img_01971.png,0,0,3,0,7,0
img_01972.png,0,7,0,0,0,3
img_01973.png,0,0,0,5,0,5
img_01974.png,0,0,0,0,7,3
img_01975.png,0,6,0,4,0,0
img_01976.png,5,0,0,0,5,0
img_01977.png,0,0,7,0,3,0
img_01978.png,0,0,0,8,0,2
img_01979.png,0,6,4,0,0,0
img_01980.png,4,6,0,0,0,0
img_01981.png,0,0,0,6,0,4
img_01982.png,0,7,0,0,0,3
img_01983.png,0,0,0,0,4,6
img_01984.png,0,3,0,0,0,7
img_01985.png,0,7,0,0,3,0
img_01986.png,0,0,7,3,0,0
img_01987.png,2,0,0,0,8,0
img_01988.png,0,6,0,0,4,0
img_01989.png,8,0,0,0,0,2
img_01990.png,0,0,3,7,0,0
img_01991.png,0,4,0,6,0,0
img_01992.png,0,3,7,0,0,0
img_01993.png,0,0,8,0,2,0
img_01994.png,0,5,0,0,5,0
img_01995.png,4,0,6,0,0,0
img_01996.png,0,0,7,0,3,0
img_01997.png,0,0,7,0,3,0
img_01998.png,2,0,0,0,8,0
img_01999.png,0,0,2,8,0,0
img_02000.png,0,0,0,2,8,0
img_02001.png,6,0,0,0,4,0
img_02002.png,0,0,0,5,5,0
img_02003.png,0,0,5,0,0,5
img_02004.png,0,8,0,2,0,0
img_02005.png,0,0,2,0,0,8
img_02006.png,7,0,0,0,0,3
img_02007.png,7,0,3,0,0,0
img_02008.png,0,0,0,3,0,7
img_02009.png,0,0,8,0,2,0
img_02010.png,0,3,0,0,0,7
img_02011.png,0,0,0,5,0,5
img_02012.png,0,6,0,0,4,0
img_02013.png,0,2,0,0,8,0
img_02014.png,0,0,0,4,6,0
img_02015.png,0,0,3,0,7,0
img_02016.png,0,0,7,0,0,3
img_02017.png,0,0,8,2,0,0
img_02018.png,3,0,7,0,0,0
img_02019.png,0,0,6,4,0,0
img_02020.png,3,0,7,0,0,0
img_02021.png,3,0,0,0,0,7
img_02022.png,0,0,6,0,0,4
img_02023.png,0,4,0,0,0,6
img_02024.png,0,0,8,0,0,2
img_02025.png,0,0,0,0,6,4
img_02026.png,0,2,0,8,0,0
img_02027.png,0,0,0,6,4,0
img_02028.png,4,0,6,0,0,0
img_02029.png,0,8,0,2,0,0
img_02030.png,6,0,4,0,0,0
img_02031.png,0,0,0,4,0,6
img_02032.png,0,0,2,0,0,8
img_02033.png,0,0,0,6,4,0
img_02034.png,0,2,8,0,0,0
img_02035.png,0,4,0,0,6,0
img_02036.png,5,0,0,0,0,5
img_02037.png,0,0,8,0,2,0
img_02038.png,0,0,0,8,0,2
img_02039.png,3,0,0,0,7,0
img_02040.png,0,0,0,3,0,7
img_02041.png,5,0,5,0,0,0
img_02042.png,4,0,0,0,6,0
img_02043.png,0,0,0,5,5,0
img_02044.png,0,0,0,0,6,4
img_02045.png,0,0,6,0,4,0
img_02046.png,0,4,0,0,6,0
img_02047.png,3,0,0,0,7,0
img_02048.png,0,0,3,0,7,0
img_02049.png,0,4,0,6,0,0
img_02050.png,0,4,0,0,0,6
img_02051.png,0,6,0,0,4,0
img_02052.png,0,0,2,0,8,0
img_02053.png,0,0,0,6,4,0
img_02054.png,0,0,0,0,7,3
img_02055.png,0,4,0,0,6,0
img_02056.png,0,0,2,0,0,8
img_02057.png,0,5,0,0,0,5
img_02058.png,4,0,0,0,6,0
img_02059.png,0,0,0,0,8,2
img_02060.png,5,5,0,0,0,0
img_02061.png,0,5,5,0,0,0
img_02062.png,0,3,7,0,0,0
img_02063.png,0,5,5,0,0,0
img_02064.png,0,0,0,2,0,8
img_02065.png,0,7,0,0,3,0
img_02066.png,0,0,0,5,0,5
img_02067.png,0,0,7,0,0,3
img_02068.png,0,0,2,0,8,0
img_02069.png,0,0,0,6,0,4
img_02070.png,0,0,0,6,0,4
img_02071.png,0,0,8,0,0,2
img_02072.png,0,8,0,0,2,0
img_02073.png,5,5,0,0,0,0
img_02074.png,0,6,0,0,0,4
img_02075.png,0,6,0,0,4,0
img_02076.png,2,8,0,0,0,0
img_02077.png,0,8,0,0,0,2
img_02078.png,0,5,0,0,0,5
img_02079.png,0,6,0,0,4,0
img_02080.png,0,7,0,0,3,0
img_02081.png,0,5,5,0,0,0
img_02082.png,0,0,3,0,7,0
img_02083.png,0,0,4,6,0,0
img_02084.png,4,0,6,0,0,0
img_02085.png,0,2,0,8,0,0
img_02086.png,4,6,0,0,0,0
img_02087.png,0,2,0,8,0,0
img_02088.png,0,0,4,0,6,0
img_02089.png,0,0,5,5,0,0
img_02090.png,0,0,7,0,3,0
img_02091.png,0,0,0,8,2,0
img_02092.png,0,0,0,5,5,0
img_02093.png,0,0,0,0,8,2
img_02094.png,0,0,2,0,8,0
img_02095.png,0,6,0,0,0,4
img_02096.png,0,0,0,0,5,5
img_02097.png,6,0,4,0,0,0
img_02098.png,0,5,0,0,0,5
img_02099.png,0,2,0,0,8,0
img_02100.png,0,0,0,0,8,2
img_02101.png,0,4,6,0,0,0
img_02102.png,0,0,8,2,0,0
img_02103.png,0,0,2,0,0,8
img_02104.png,2,8,0,0,0,0
img_02105.png,0,2,0,8,0,0
img_02106.png,6,4,0,0,0,0
img_02107.png,0,0,5,5,0,0
img_02108.png,0,0,0,6,0,4
img_02109.png,3,0,0,0,0,7
img_02110.png,0,0,0,0,3,7
img_02111.png,0,3,7,0,0,0
img_02112.png,0,7,3,0,0,0
img_02113.png,0,0,4,0,0,6
img_02114.png,0,5,0,0,5,0
img_02115.png,0,3,0,0,7,0
img_02116.png,6,0,4,0,0,0
img_02117.png,0,5,0,0,0,5
img_02118.png,2,8,0,0,0,0
img_02119.png,0,7,0,3,0,0
img_02120.png,0,4,0,6,0,0
img_02121.png,0,0,3,0,7,0
img_02122.png,0,4,0,6,0,0
img_02123.png,2,0,0,0,8,0
img_02124.png,0,0,6,0,0,4
img_02125.png,7,0,0,0,3,0
img_02126.png,3,0,0,7,0,0
img_02127.png,0,0,0,3,7,0
img_02128.png,0,0,5,5,0,0
img_02129.png,0,0,0,2,8,0
img_02130.png,5,0,0,0,0,5
img_02131.png,0,0,0,0,4,6
img_02132.png,0,6,0,0,4,0
img_02133.png,3,0,0,7,0,0
img_02134.png,7,0,3,0,0,0
img_02135.png,0,0,0,4,0,6
img_02136.png,0,0,6,0,0,4
img_02137.png,0,0,3,7,0,0
img_02138.png,0,7,3,0,0,0
img_02139.png,0,5,0,5,0,0
img_02140.png,0,0,0,7,0,3
img_02141.png,4,6,0,0,0,0
img_02142.png,0,8,0,0,2,0
img_02143.png,0,0,7,0,0,3
img_02144.png,6,0,0,0,0,4
img_02145.png,0,0,2,0,8,0
img_02146.png,0,0,8,0,0,2
img_02147.png,5,0,5,0,0,0
img_02148.png,6,0,0,0,4,0
img_02149.png,0,5,0,0,0,5
img_02150.png,0,0,6,4,0,0
img_02151.png,6,0,4,0,0,0
img_02152.png,0,0,7,3,0,0
img_02153.png,8,0,2,0,0,0
img_02154.png,2,0,8,0,0,0
img_02155.png,4,0,0,0,6,0
img_02156.png,2,0,0,0,0,8
img_02157.png,0,0,0,0,5,5
img_02158.png,0,0,3,7,0,0
img_02159.png,0,0,8,2,0,0
img_02160.png,0,6,0,0,0,4
img_02161.png,0,0,4,6,0,0
img_02162.png,0,0,0,0,5,5
img_02163.png,0,0,0,4,0,6
img_02164.png,0,0,7,0,0,3
img_02165.png,2,0,0,8,0,0
img_02166.png,0,2,0,0,0,8
img_02167.png,0,0,0,0,8,2
img_02168.png,4,0,0,0,0,6
img_02169.png,0,5,0,5,0,0
img_02170.png,0,6,0,4,0,0
img_02171.png,0,5,0,0,5,0
img_02172.png,0,0,6,0,0,4
img_02173.png,0,0,0,6,4,0
img_02174.png,2,0,0,0,8,0
img_02175.png,0,0,4,0,6,0
img_02176.png,5,0,0,5,0,0
img_02177.png,0,3,0,0,0,7
img_02178.png,2,0,0,0,8,0
img_02179.png,0,0,7,0,3,0
img_02180.png,0,0,0,0,4,6
img_02181.png,0,0,0,0,2,8
img_02182.png,0,0,7,0,3,0
img_02183.png,7,3,0,0,0,0
img_02184.png,0,8,2,0,0,0
img_02185.png,0,0,0,0,3,7
img_02186.png,7,0,0,3,0,0
img_02187.png,8,0,0,2,0,0
img_02188.png,0,0,5,5,0,0
img_02189.png,0,0,7,3,0,0
img_02190.png,8,0,2,0,0,0
img_02191.png,0,2,0,8,0,0
img_02192.png,0,6,0,4,0,0
img_02193.png,6,4,0,0,0,0
img_02194.png,0,0,7,3,0,0
img_02195.png,3,0,0,0,7,0
img_02196.png,7,0,0,3,0,0
img_02197.png,0,5,5,0,0,0
img_02198.png,0,5,0,5,0,0
img_02199.png,4,0,0,6,0,0
img_02200.png,0,0,5,0,0,5
img_02201.png,5,0,0,5,0,0
img_02202.png,0,7,0,0,3,0
img_02203.png,0,0,0,2,0,8
img_02204.png,0,0,3,0,7,0
img_02205.png,6,4,0,0,0,0
img_02206.png,7,0,0,3,0,0
img_02207.png,0,0,0,2,0,8
img_02208.png,0,7,3,0,0,0
img_02209.png,2,0,0,0,8,0
img_02210.png,0,5,5,0,0,0
img_02211.png,0,3,0,7,0,0
img_02212.png,0,0,3,0,0,7
img_02213.png,0,0,0,0,7,3
img_02214.png,0,8,0,2,0,0
img_02215.png,6,0,0,4,0,0
img_02216.png,3,0,0,7,0,0
img_02217.png,0,0,2,8,0,0
img_02218.png,0,7,0,0,3,0
img_02219.png,0,0,0,8,2,0
img_02220.png,0,0,8,0,2,0
img_02221.png,5,0,0,5,0,0
img_02222.png,3,0,0,0,7,0
img_02223.png,0,6,0,0,4,0
img_02224.png,6,4,0,0,0,0
img_02225.png,6,0,4,0,0,0
img_02226.png,6,0,0,4,0,0
img_02227.png,8,0,0,2,0,0
img_02228.png,0,0,5,0,0,5
img_02229.png,3,7,0,0,0,0
img_02230.png,0,0,2,0,0,8
img_02231.png,0,6,0,4,0,0
img_02232.png,0,4,6,0,0,0
img_02233.png,0,0,0,8,2,0
img_02234.png,0,0,3,7,0,0
img_02235.png,4,0,6,0,0,0
img_02236.png,3,0,0,0,0,7
img_02237.png,8,0,0,0,0,2
img_02238.png,0,0,0,8,2,0
img_02239.png,0,0,0,0,8,2
img_02240.png,0,0,0,2,8,0
img_02241.png,0,0,0,8,0,2
img_02242.png,0,0,8,0,2,0
img_02243.png,0,7,0,0,0,3
img_02244.png,0,8,2,0,0,0
img_02245.png,0,0,0,0,7,3
img_02246.png,4,6,0,0,0,0
img_02247.png,0,0,0,0,5,5
img_02248.png,0,0,0,6,4,0
img_02249.png,0,0,6,0,0,4
img_02250.png,4,0,6,0,0,0
img_02251.png,0,3,0,0,7,0
img_02252.png,7,0,0,0,3,0
img_02253.png,0,0,0,2,0,8
img_02254.png,7,0,0,3,0,0
img_02255.png,8,2,0,0,0,0
img_02256.png,2,8,0,0,0,0
img_02257.png,3,0,7,0,0,0
img_02258.png,0,0,8,0,2,0
img_02259.png,0,0,6,4,0,0
img_02260.png,6,4,0,0,0,0
img_02261.png,0,8,0,2,0,0
img_02262.png,7,3,0,0,0,0
img_02263.png,8,0,0,0,2,0
img_02264.png,0,2,0,8,0,0
img_02265.png,0,0,2,0,0,8
img_02266.png,0,0,0,4,6,0
img_02267.png,0,3,0,7,0,0
img_02268.png,0,0,0,0,4,6
img_02269.png,4,0,0,6,0,0
img_02270.png,0,0,0,6,0,4
img_02271.png,7,0,3,0,0,0
img_02272.png,0,6,0,0,4,0
img_02273.png,0,0,6,0,4,0
img_02274.png,2,0,0,0,8,0
img_02275.png,3,0,0,0,7,0
img_02276.png,8,0,0,0,0,2
img_02277.png,7,3,0,0,0,0
img_02278.png,5,0,0,0,5,0
img_02279.png,2,8,0,0,0,0
img_02280.png,6,4,0,0,0,0
img_02281.png,0,0,3,0,7,0
img_02282.png,6,0,0,4,0,0
img_02283.png,0,0,0,0,3,7
img_02284.png,8,2,0,0,0,0
img_02285.png,0,6,0,4,0,0
img_02286.png,0,6,0,0,4,0
img_02287.png,0,0,0,5,0,5
img_02288.png,0,5,0,0,0,5
img_02289.png,0,4,0,6,0,0
img_02290.png,0,0,5,0,5,0
img_02291.png,0,0,0,8,0,2
img_02292.png,0,0,5,0,5,0
img_02293.png,0,0,8,2,0,0
img_02294.png,0,0,0,0,3,7
img_02295.png,0,0,0,2,8,0
img_02296.png,0,7,3,0,0,0
img_02297.png,0,0,0,0,3,7
img_02298.png,0,0,8,0,2,0
img_02299.png,7,0,3,0,0,0
img_02300.png,0,0,5,0,0,5
img_02301.png,8,0,0,0,2,0
img_02302.png,0,0,0,5,5,0
img_02303.png,0,0,0,6,0,4
img_02304.png,0,5,0,5,0,0
img_02305.png,0,0,6,0,0,4
img_02306.png,0,6,0,0,0,4
img_02307.png,0,0,6,4,0,0
img_02308.png,0,0,0,8,2,0
img_02309.png,3,0,0,0,7,0
img_02310.png,0,0,5,5,0,0
img_02311.png,0,6,4,0,0,0
img_02312.png,0,2,0,0,0,8
img_02313.png,5,0,0,0,5,0
img_02314.png,0,0,0,5,0,5
img_02315.png,0,0,3,0,0,7
img_02316.png,0,8,2,0,0,0
img_02317.png,6,0,0,4,0,0
img_02318.png,0,0,0,0,2,8
img_02319.png,0,8,0,2,0,0
img_02320.png,0,0,0,0,8,2
img_02321.png,7,0,3,0,0,0
img_02322.png,0,5,0,0,0,5
img_02323.png,7,0,0,0,3,0
img_02324.png,7,0,0,3,0,0
img_02325.png,0,0,0,0,4,6
img_02326.png,0,4,6,0,0,0
img_02327.png,0,7,3,0,0,0
img_02328.png,0,3,0,7,0,0
img_02329.png,0,0,0,2,0,8
img_02330.png,0,0,0,5,0,5
img_02331.png,4,0,0,0,0,6
img_02332.png,0,0,7,0,0,3
img_02333.png,0,2,8,0,0,0
img_02334.png,0,3,7,0,0,0
img_02335.png,0,7,0,3,0,0
img_02336.png,0,6,0,4,0,0
img_02337.png,0,0,7,0,3,0
img_02338.png,6,4,0,0,0,0
img_02339.png,0,0,0,6,4,0
img_02340.png,8,0,2,0,0,0
img_02341.png,0,3,0,0,7,0
img_02342.png,0,5,0,5,0,0
img_02343.png,0,5,5,0,0,0
img_02344.png,8,0,0,0,2,0
img_02345.png,6,0,0,0,0,4
img_02346.png,0,0,0,7,0,3
img_02347.png,0,0,8,0,2,0
img_02348.png,3,0,7,0,0,0
img_02349.png,0,2,0,0,8,0
img_02350.png,8,0,2,0,0,0
img_02351.png,0,0,7,0,3,0
img_02352.png,7,0,0,0,0,3
img_02353.png,0,2,0,0,0,8
img_02354.png,0,3,0,0,7,0
img_02355.png,0,0,8,0,2,0
img_02356.png,0,8,2,0,0,0
img_02357.png,0,3,0,0,0,7
img_02358.png,0,2,8,0,0,0
img_02359.png,0,0,0,0,5,5
img_02360.png,0,5,0,0,5,0
img_02361.png,0,0,4,0,6,0
img_02362.png,0,0,0,0,2,8
img_02363.png,8,0,0,2,0,0
img_02364.png,0,0,8,0,2,0
img_02365.png,0,6,0,4,0,0
img_02366.png,0,0,0,4,6,0
img_02367.png,3,0,0,0,0,7
img_02368.png,3,0,7,0,0,0
img_02369.png,0,8,0,2,0,0
img_02370.png,0,5,0,5,0,0
img_02371.png,0,2,0,0,0,8
img_02372.png,0,0,7,0,3,0
img_02373.png,0,0,0,3,0,7
img_02374.png,0,0,0,2,0,8
img_02375.png,4,0,0,0,0,6
img_02376.png,0,0,0,8,0,2
img_02377.png,0,0,0,8,2,0
img_02378.png,0,0,5,5,0,0
img_02379.png,0,0,2,0,8,0
img_02380.png,0,0,0,0,3,7
img_02381.png,0,0,0,2,8,0
img_02382.png,8,2,0,0,0,0
img_02383.png,8,0,0,2,0,0
img_02384.png,0,0,0,8,0,2
img_02385.png,0,0,3,0,0,7
img_02386.png,0,0,8,0,0,2
img_02387.png,8,0,0,2,0,0
img_02388.png,0,0,3,0,0,7
img_02389.png,0,0,0,8,0,2
img_02390.png,3,0,0,0,0,7
img_02391.png,0,0,0,2,0,8
img_02392.png,0,0,0,6,0,4
img_02393.png,5,5,0,0,0,0
img_02394.png,0,0,0,0,7,3
img_02395.png,0,0,2,0,0,8
img_02396.png,0,0,3,0,0,7
img_02397.png,0,0,7,0,0,3
img_02398.png,0,7,3,0,0,0
img_02399.png,0,3,0,0,7,0
img_02400.png,0,0,7,0,3,0
img_02401.png,0,0,7,3,0,0
img_02402.png,6,0,0,4,0,0
img_02403.png,0,0,0,0,5,5
img_02404.png,0,3,7,0,0,0
img_02405.png,0,5,0,5,0,0
img_02406.png,0,0,8,0,0,2
img_02407.png,0,0,0,5,0,5
img_02408.png,0,3,0,0,0,7
img_02409.png,0,2,0,8,0,0
img_02410.png,0,5,0,0,5,0
img_02411.png,0,6,0,0,4,0
img_02412.png,0,0,7,3,0,0
img_02413.png,0,4,0,6,0,0
img_02414.png,0,7,0,0,0,3
img_02415.png,0,3,0,0,7,0
img_02416.png,0,0,3,0,0,7
img_02417.png,2,8,0,0,0,0
img_02418.png,0,0,7,0,3,0
img_02419.png,2,8,0,0,0,0
img_02420.png,0,0,8,0,0,2
img_02421.png,0,3,0,0,7,0
img_02422.png,0,0,3,0,0,7
img_02423.png,0,0,2,0,0,8
img_02424.png,0,2,8,0,0,0
img_02425.png,5,0,0,0,0,5
img_02426.png,5,0,5,0,0,0
img_02427.png,0,0,0,8,2,0
img_02428.png,0,0,0,0,7,3
img_02429.png,0,0,0,8,2,0
img_02430.png,4,0,0,6,0,0
img_02431.png,0,6,4,0,0,0
img_02432.png,0,0,8,0,0,2
img_02433.png,0,0,0,8,2,0
img_02434.png,4,0,0,0,6,0
img_02435.png,8,2,0,0,0,0
img_02436.png,0,8,0,0,2,0
img_02437.png,3,0,7,0,0,0
img_02438.png,0,0,5,5,0,0
img_02439.png,0,0,0,8,2,0
img_02440.png,0,0,0,8,0,2
img_02441.png,6,0,0,0,4,0
img_02442.png,0,6,0,4,0,0
img_02443.png,0,6,0,0,0,4
img_02444.png,0,0,2,0,0,8
img_02445.png,8,2,0,0,0,0
img_02446.png,0,0,0,2,8,0
img_02447.png,7,3,0,0,0,0
img_02448.png,6,0,0,0,0,4
img_02449.png,0,8,0,0,2,0
img_02450.png,0,8,0,0,2,0
img_02451.png,4,0,0,6,0,0
img_02452.png,0,7,3,0,0,0
img_02453.png,3,0,0,0,7,0
img_02454.png,0,8,0,2,0,0
img_02455.png,0,0,0,3,0,7
img_02456.png,0,5,0,5,0,0
img_02457.png,4,0,0,0,0,6
img_02458.png,0,0,0,0,2,8
img_02459.png,0,7,0,0,3,0
img_02460.png,0,7,0,3,0,0
img_02461.png,0,8,2,0,0,0
img_02462.png,0,0,3,0,0,7
img_02463.png,0,0,3,0,0,7
img_02464.png,0,0,0,0,2,8
img_02465.png,0,0,0,4,6,0
img_02466.png,0,4,0,0,0,6
img_02467.png,0,0,5,0,5,0
img_02468.png,0,0,0,7,0,3
img_02469.png,4,0,0,6,0,0
img_02470.png,0,0,5,0,0,5
img_02471.png,7,3,0,0,0,0
img_02472.png,0,5,0,5,0,0
img_02473.png,5,0,0,0,5,0
img_02474.png,3,0,0,0,0,7
img_02475.png,7,3,0,0,0,0
img_02476.png,0,0,0,6,4,0
img_02477.png,5,0,0,5,0,0
img_02478.png,4,0,0,0,6,0
img_02479.png,5,0,5,0,0,0
img_02480.png,7,0,0,3,0,0
img_02481.png,2,0,8,0,0,0
img_02482.png,5,0,0,0,0,5
img_02483.png,6,0,0,0,0,4
img_02484.png,7,3,0,0,0,0
img_02485.png,0,6,0,0,4,0
img_02486.png,3,0,0,7,0,0
img_02487.png,6,4,0,0,0,0
img_02488.png,0,0,4,6,0,0
img_02489.png,0,0,0,3,0,7
img_02490.png,0,6,0,0,4,0
img_02491.png,7,0,3,0,0,0
img_02492.png,0,6,0,0,0,4
img_02493.png,0,0,7,3,0,0
img_02494.png,2,0,0,0,0,8
img_02495.png,8,0,2,0,0,0
img_02496.png,0,6,4,0,0,0
img_02497.png,7,3,0,0,0,0
img_02498.png,0,0,6,0,0,4
img_02499.png,7,0,3,0,0,0
img_02500.png,4,0,0,0,0,6
img_02501.png,0,0,6,4,0,0
img_02502.png,4,0,0,0,6,0
img_02503.png,0,0,7,0,0,3
img_02504.png,0,3,0,7,0,0
img_02505.png,7,0,0,0,0,3
img_02506.png,8,0,0,2,0,0
img_02507.png,0,5,5,0,0,0
img_02508.png,0,7,0,0,0,3
img_02509.png,0,3,0,7,0,0
img_02510.png,0,0,0,3,7,0
img_02511.png,0,2,0,0,8,0
img_02512.png,0,3,0,7,0,0
img_02513.png,0,0,6,0,4,0
img_02514.png,0,2,0,0,0,8
img_02515.png,2,0,0,0,8,0
img_02516.png,0,3,0,0,7,0
img_02517.png,0,5,0,0,0,5
img_02518.png,4,0,6,0,0,0
img_02519.png,0,5,0,0,0,5
img_02520.png,0,0,0,0,7,3
img_02521.png,0,0,8,0,2,0
img_02522.png,8,0,0,2,0,0
img_02523.png,6,0,0,0,0,4
img_02524.png,0,0,0,5,0,5
img_02525.png,0,0,0,4,0,6
img_02526.png,8,0,2,0,0,0
img_02527.png,0,6,0,0,4,0
img_02528.png,5,0,0,0,0,5
img_02529.png,7,0,0,3,0,0
img_02530.png,7,0,3,0,0,0
img_02531.png,5,0,0,0,0,5
img_02532.png,5,0,0,0,0,5
img_02533.png,0,0,4,6,0,0
img_02534.png,0,0,0,0,8,2
img_02535.png,0,4,6,0,0,0
img_02536.png,0,0,8,0,2,0
img_02537.png,5,0,5,0,0,0
img_02538.png,0,0,0,0,7,3
img_02539.png,0,0,3,7,0,0
img_02540.png,6,0,0,4,0,0
img_02541.png,7,0,0,0,3,0
img_02542.png,6,0,4,0,0,0
img_02543.png,3,0,0,0,0,7
img_02544.png,0,0,7,0,0,3
img_02545.png,0,0,7,0,3,0
img_02546.png,0,8,0,0,2,0
img_02547.png,0,3,0,0,7,0
img_02548.png,0,0,8,2,0,0
img_02549.png,0,0,0,0,3,7
img_02550.png,4,6,0,0,0,0
img_02551.png,0,0,5,0,5,0
img_02552.png,0,0,0,0,7,3
img_02553.png,7,0,0,3,0,0
img_02554.png,0,7,0,0,0,3
img_02555.png,0,0,4,6,0,0
img_02556.png,0,0,7,0,0,3
img_02557.png,0,3,0,7,0,0
img_02558.png,0,6,0,0,4,0
img_02559.png,0,0,4,0,6,0
img_02560.png,6,4,0,0,0,0
img_02561.png,0,0,0,3,7,0
img_02562.png,0,0,2,0,8,0
img_02563.png,0,6,0,4,0,0
img_02564.png,0,8,0,0,0,2
img_02565.png,0,8,0,2,0,0
img_02566.png,7,0,3,0,0,0
img_02567.png,5,0,0,0,5,0
img_02568.png,0,0,0,8,0,2
img_02569.png,0,0,8,0,0,2
img_02570.png,0,0,5,0,5,0
img_02571.png,6,0,0,4,0,0
img_02572.png,0,0,0,0,8,2
img_02573.png,0,0,6,0,4,0
img_02574.png,0,0,0,0,7,3
img_02575.png,4,0,0,0,6,0
img_02576.png,0,0,0,4,6,0
img_02577.png,0,4,0,6,0,0
img_02578.png,0,0,8,2,0,0
img_02579.png,3,0,0,0,7,0
img_02580.png,0,0,0,4,0,6
img_02581.png,0,7,0,0,0,3
img_02582.png,0,5,0,5,0,0
img_02583.png,0,0,0,6,4,0
img_02584.png,0,4,0,6,0,0
img_02585.png,0,0,7,0,3,0
img_02586.png,0,0,0,4,0,6
img_02587.png,0,0,3,0,7,0
img_02588.png,0,0,2,0,0,8
img_02589.png,0,0,0,7,0,3
img_02590.png,0,0,0,0,4,6
img_02591.png,0,0,0,4,6,0
img_02592.png,0,0,0,2,8,0
img_02593.png,0,2,8,0,0,0
img_02594.png,0,0,0,6,0,4
img_02595.png,8,0,0,0,0,2
img_02596.png,0,5,0,0,0,5
img_02597.png,5,0,0,0,5,0
img_02598.png,8,2,0,0,0,0
img_02599.png,0,6,0,0,0,4
img_02600.png,0,0,2,0,0,8
img_02601.png,0,3,0,0,7,0
img_02602.png,0,0,2,0,8,0
img_02603.png,0,8,0,0,0,2
img_02604.png,0,0,0,7,3,0
img_02605.png,0,3,7,0,0,0
img_02606.png,8,0,2,0,0,0
img_02607.png,0,3,0,0,0,7
img_02608.png,0,0,5,0,0,5
img_02609.png,0,0,0,0,8,2
img_02610.png,8,2,0,0,0,0
img_02611.png,0,0,0,0,7,3
img_02612.png,0,0,4,6,0,0
img_02613.png,0,0,2,8,0,0
img_02614.png,0,6,0,4,0,0
img_02615.png,4,0,6,0,0,0
img_02616.png,0,3,0,7,0,0
img_02617.png,0,0,0,2,0,8
img_02618.png,0,0,8,2,0,0
img_02619.png,0,0,0,2,8,0
img_02620.png,0,4,0,6,0,0
img_02621.png,7,0,0,0,0,3
img_02622.png,2,8,0,0,0,0
img_02623.png,0,5,0,5,0,0
img_02624.png,0,8,0,0,2,0
img_02625.png,7,0,3,0,0,0
img_02626.png,0,0,3,0,7,0
img_02627.png,0,0,7,3,0,0
img_02628.png,0,0,4,6,0,0
img_02629.png,7,0,0,0,3,0
img_02630.png,0,0,0,0,4,6
img_02631.png,5,0,0,0,0,5
img_02632.png,7,0,0,0,3,0
img_02633.png,0,3,0,7,0,0
img_02634.png,0,5,0,0,5,0
img_02635.png,4,6,0,0,0,0
img_02636.png,0,0,0,3,0,7
img_02637.png,7,0,0,0,0,3
img_02638.png,6,0,0,0,4,0
img_02639.png,0,3,0,0,7,0
img_02640.png,3,0,7,0,0,0
img_02641.png,0,0,8,2,0,0
img_02642.png,0,0,0,2,0,8
img_02643.png,3,0,0,7,0,0
img_02644.png,0,0,0,5,5,0
img_02645.png,7,0,0,0,3,0
img_02646.png,0,0,0,6,0,4
img_02647.png,0,6,0,0,4,0
img_02648.png,0,2,0,0,0,8
img_02649.png,0,3,0,0,0,7
img_02650.png,0,2,0,8,0,0
img_02651.png,2,0,0,0,8,0
img_02652.png,0,0,5,0,0,5
img_02653.png,0,2,0,0,0,8
img_02654.png,0,0,0,4,6,0
img_02655.png,7,0,0,0,3,0
img_02656.png,0,0,5,5,0,0
img_02657.png,0,0,0,0,2,8
img_02658.png,0,7,0,0,3,0
img_02659.png,0,4,0,0,6,0
img_02660.png,7,0,0,0,0,3
img_02661.png,0,0,5,5,0,0
img_02662.png,0,7,3,0,0,0
img_02663.png,5,0,0,0,0,5
img_02664.png,5,0,0,0,0,5
img_02665.png,0,4,6,0,0,0
img_02666.png,0,5,5,0,0,0
img_02667.png,0,0,4,0,0,6
img_02668.png,0,0,4,0,0,6
img_02669.png,0,0,0,0,6,4
img_02670.png,0,2,8,0,0,0
img_02671.png,7,0,0,3,0,0
img_02672.png,0,0,0,3,7,0
img_02673.png,0,0,8,0,2,0
img_02674.png,0,0,8,0,0,2
img_02675.png,0,6,0,4,0,0
img_02676.png,6,0,0,0,4,0
img_02677.png,0,4,0,6,0,0
img_02678.png,0,0,0,5,0,5
img_02679.png,0,0,0,4,0,6
img_02680.png,0,0,6,0,0,4
img_02681.png,0,0,7,0,3,0
img_02682.png,5,0,0,0,5,0
img_02683.png,7,0,0,0,3,0
img_02684.png,7,0,0,3,0,0
img_02685.png,2,0,8,0,0,0
img_02686.png,6,0,4,0,0,0
img_02687.png,0,5,0,0,0,5
img_02688.png,6,0,0,0,4,0
img_02689.png,0,3,7,0,0,0
img_02690.png,6,0,4,0,0,0
img_02691.png,0,0,8,2,0,0
img_02692.png,3,0,0,0,7,0
img_02693.png,6,4,0,0,0,0
img_02694.png,4,6,0,0,0,0
img_02695.png,5,0,0,5,0,0
